Latence1;Latence2;Latence3;CPU1;RAM1;CPU2;RAM2;CPU3;RAM3;Coord1;Coord2
0.1339965788;0.2627826431;0.3429461761;0.22;0.6;0.24;0.4;0.13;0.4;4;4
0.2444362929;0.2196941151;0.3494929363;0.46;0.7;0.69;0.4;0.55;0.4;0;1
0.3395853737;0.2868028591;0.2132528305;0.42;0.6;0.65;0.6;0.56;0.4;5;5
0.5537197803;0.2533391068;0.1115922912;0.80;0.7;0.84;0.7;0.30;0.8;2;3
0.4811856092;0.2730482859;0.3463487236;0.83;0.5;0.74;0.6;0.93;0.5;4;0
0.1632019436;0.1198467003;0.1364946596;0.41;0.7;0.68;0.4;0.74;0.3;2;5
0.4224052547;0.2712450438;0.2582843964;0.32;0.4;0.83;0.4;0.53;0.8;1;2
0.3959469316;0.1224647539;0.2486180932;0.56;0.7;0.33;0.5;0.48;0.8;0;4
0.4285923851;0.1976147163;0.0760240582;0.76;0.4;0.82;0.3;0.40;0.4;2;5
0.1123476504;0.1225226538;0.2176087944;0.70;0.3;0.58;0.7;0.20;0.6;0;1
0.3642197898;0.1133006956;0.1557508700;0.44;0.6;0.69;0.7;0.41;0.5;3;5
0.2873568608;0.1500229873;0.2989001987;0.44;0.7;0.32;0.7;0.32;0.8;3;5
0.4207898885;0.1495983528;0.2349365321;0.91;0.4;0.77;0.3;0.28;0.5;5;4
0.5748502822;0.2557300262;0.2131645962;0.37;0.6;0.21;0.7;0.88;0.7;1;0
0.4217557974;0.2266212665;0.0920766205;0.55;0.7;0.90;0.7;0.22;0.6;5;1
0.1690509054;0.1711435668;0.2429380526;0.32;0.4;0.67;0.6;0.13;0.5;4;2
0.4630642069;0.1521304689;0.2305358047;0.41;0.6;0.15;0.6;0.96;0.8;2;1
0.0783819705;0.1181027829;0.1196725421;0.92;0.4;0.40;0.5;0.90;0.5;5;1
0.4423841799;0.2625608250;0.1148381202;0.33;0.5;0.58;0.6;0.75;0.8;0;2
0.2072096931;0.1271194303;0.3069108022;0.91;0.8;0.89;0.7;0.66;0.5;4;5
0.4648655270;0.1177623534;0.3035395283;0.36;0.8;0.59;0.3;0.84;0.8;3;0
0.3785645986;0.2666193781;0.1012728232;0.46;0.5;0.33;0.7;0.87;0.4;4;1
0.0986994530;0.1714673155;0.3145142300;0.90;0.7;0.57;0.4;0.42;0.3;4;1
0.4610286864;0.1510666394;0.1106933088;0.48;0.4;0.45;0.4;0.52;0.5;4;2
0.2783171740;0.2207751963;0.1489637194;0.16;0.7;0.51;0.6;0.34;0.6;0;5
0.4510189081;0.2302519723;0.2842694869;0.76;0.7;0.78;0.6;0.78;0.4;2;3
0.1410365134;0.1980728706;0.0661999961;0.60;0.7;0.19;0.5;0.89;0.6;5;5
0.3080077605;0.2752651807;0.2888915245;0.93;0.4;0.27;0.5;0.63;0.7;4;3
0.2035438161;0.2350001791;0.0950207043;0.57;0.7;0.58;0.3;0.73;0.4;4;4
0.5643702363;0.1123691264;0.1979783469;0.82;0.6;0.54;0.6;0.70;0.8;1;5
0.4707502348;0.2149907928;0.2668337830;0.39;0.4;0.96;0.7;0.59;0.3;2;1
0.1829075760;0.1097581558;0.2328414701;0.70;0.7;0.53;0.8;0.61;0.4;1;5
0.1294704360;0.2255248347;0.2674623921;0.60;0.8;0.76;0.7;0.62;0.6;3;0
0.4804595205;0.1171181219;0.1544882967;0.95;0.3;0.25;0.6;0.52;0.5;1;1
0.3330112352;0.1537764873;0.1298871535;0.16;0.7;0.51;0.4;0.57;0.5;1;5
0.2071353406;0.1862333690;0.2529111371;0.73;0.6;0.17;0.5;0.49;0.6;2;2
0.4466771073;0.1758669567;0.3139678060;0.76;0.5;0.44;0.5;0.81;0.5;3;5
0.1332772143;0.1875845603;0.0814543954;0.52;0.4;0.11;0.4;0.38;0.7;1;3
0.4310054545;0.2728963273;0.3333369185;0.44;0.7;0.69;0.5;0.63;0.7;1;1
0.3414161839;0.1360485409;0.1410213786;0.82;0.6;0.97;0.7;0.93;0.5;2;1
0.3475565369;0.1087242666;0.3033092302;0.53;0.5;0.34;0.4;0.74;0.3;3;1
0.1755641952;0.2296500026;0.2271361158;0.57;0.4;0.33;0.5;0.17;0.7;5;5
0.4579607115;0.1891276717;0.1160706055;0.22;0.4;0.10;0.3;0.92;0.5;0;2
0.2014497312;0.2171319560;0.2162644469;0.47;0.7;0.55;0.5;0.44;0.5;5;2
0.3271496147;0.1627968366;0.2885263784;0.97;0.4;0.23;0.5;0.11;0.6;1;1
0.4747901471;0.1952781239;0.2946173855;0.72;0.8;0.55;0.4;0.37;0.8;0;2
0.0960433840;0.2244372025;0.3446923406;0.28;0.6;0.55;0.6;0.76;0.6;1;2
0.4089875376;0.2514544963;0.1695306849;0.88;0.7;0.78;0.3;0.25;0.5;5;2
0.5381930676;0.2643279629;0.2168227568;0.30;0.7;0.89;0.5;0.14;0.6;1;2
0.1524348718;0.1193642075;0.1732591546;0.75;0.3;0.79;0.5;0.79;0.5;1;3
0.4160824097;0.1367528713;0.3416492505;0.43;0.7;0.16;0.6;0.12;0.7;0;3
0.4438970721;0.1631828004;0.1290697142;0.37;0.5;0.81;0.4;0.50;0.5;4;0
0.1734867071;0.2418255790;0.1216495538;0.74;0.7;0.38;0.5;0.17;0.6;4;4
0.5852754654;0.2101651244;0.2115644706;0.38;0.6;0.18;0.7;0.45;0.3;2;5
0.1735450330;0.1669883876;0.2566519260;0.26;0.5;0.49;0.3;0.43;0.8;0;5
0.0771341735;0.2489424858;0.1142701609;0.95;0.4;0.21;0.6;0.91;0.3;2;2
0.2433993542;0.1515483151;0.2936934480;0.34;0.8;0.64;0.4;0.26;0.8;5;2
0.5288657863;0.2932129200;0.1571922387;0.94;0.7;0.81;0.7;0.10;0.8;3;2
0.1802742586;0.2840388057;0.0944478807;0.46;0.6;0.43;0.6;0.20;0.5;3;2
0.3554885001;0.1744789273;0.2865702288;0.87;0.5;0.15;0.7;0.32;0.7;0;1
0.4965775007;0.1346291655;0.1167681263;0.47;0.3;0.35;0.4;0.25;0.6;1;2
0.5652139578;0.1700568958;0.3557844053;0.97;0.7;0.87;0.7;0.38;0.7;1;3
0.4080433030;0.1761128087;0.3573245835;0.45;0.6;0.59;0.6;0.59;0.5;0;2
0.4139445876;0.1245762494;0.1383922712;0.80;0.7;0.74;0.5;0.27;0.6;3;2
0.1442492508;0.2303957434;0.1204650689;0.92;0.7;0.95;0.4;0.15;0.5;1;5
0.1355225327;0.2386473790;0.3504915507;0.35;0.8;0.89;0.5;0.73;0.6;0;5
0.1608664415;0.2622854528;0.2997423702;0.58;0.5;0.61;0.4;0.67;0.3;3;3
0.0872578911;0.2275951960;0.2488796606;0.46;0.6;0.10;0.5;0.57;0.6;4;2
0.4503187659;0.1472297068;0.1273330964;0.37;0.5;0.57;0.6;0.62;0.4;3;2
0.2097625861;0.2132608072;0.3021680541;0.57;0.6;0.46;0.7;0.90;0.7;4;3
0.3442376640;0.1182243312;0.1487918877;0.43;0.3;0.23;0.8;0.76;0.5;4;3
0.1490779295;0.2231349499;0.3186499317;0.84;0.8;0.84;0.6;0.77;0.5;1;2
0.5340418980;0.1979814376;0.2742270471;0.88;0.4;0.55;0.3;0.81;0.3;4;0
0.2110382456;0.2066751012;0.2099816094;0.75;0.7;0.83;0.8;0.21;0.4;3;2
0.1946975255;0.1651726242;0.1947864209;0.53;0.7;0.42;0.4;0.39;0.5;3;1
0.3492863339;0.1959088083;0.2042568882;0.96;0.7;0.19;0.7;0.92;0.6;2;0
0.2434774281;0.1390094039;0.2246033547;0.91;0.5;0.42;0.5;0.11;0.4;5;5
0.1325411609;0.1457287330;0.3072597198;0.16;0.5;0.92;0.4;0.38;0.6;1;0
0.2826056332;0.2885778562;0.2683780161;0.83;0.6;0.72;0.6;0.94;0.6;0;2
0.1925908362;0.1091375614;0.1565424607;0.14;0.6;0.44;0.6;0.12;0.4;3;4
0.2556114021;0.2149797627;0.0704784569;0.88;0.8;0.26;0.4;0.42;0.7;5;2
0.3470241674;0.2266250944;0.3431697357;0.11;0.5;0.59;0.6;0.35;0.5;0;2
0.2748465620;0.1668365372;0.1375493931;0.11;0.3;0.30;0.5;0.65;0.4;5;0
0.4582114532;0.1780128500;0.3274217519;0.55;0.5;0.73;0.7;0.55;0.4;0;1
0.2723989529;0.1821145647;0.0912767189;0.16;0.5;0.41;0.6;0.29;0.7;5;1
0.4295657768;0.2753399214;0.2776641854;0.86;0.3;0.34;0.6;0.11;0.5;3;5
0.2431696635;0.2362253397;0.0684165202;0.71;0.7;0.19;0.5;0.28;0.4;5;0
0.4333539353;0.2909979873;0.1960963543;0.62;0.8;0.85;0.4;0.69;0.7;5;3
0.5371933936;0.1125308008;0.0968821030;0.88;0.6;0.85;0.4;0.48;0.7;4;1
0.4715923037;0.1790653056;0.3006440112;0.54;0.5;0.13;0.4;0.76;0.4;2;0
0.2363844885;0.2866527152;0.1594113725;0.20;0.6;0.27;0.8;0.47;0.5;3;2
0.3627327287;0.1216299109;0.3030049418;0.61;0.4;0.59;0.6;0.85;0.3;4;3
0.1913646919;0.1690207808;0.0807094222;0.11;0.5;0.53;0.5;0.93;0.6;2;5
0.2498601127;0.2598339169;0.2594871645;0.25;0.3;0.32;0.3;0.55;0.7;0;2
0.2520113427;0.1649523998;0.2009744776;0.84;0.7;0.72;0.7;0.93;0.5;3;5
0.4302475610;0.2090823662;0.1743275632;0.46;0.7;0.59;0.8;0.24;0.5;0;5
0.1922354272;0.1115558323;0.1730545574;0.16;0.4;0.11;0.4;0.82;0.8;1;2
0.5339053958;0.2332913036;0.3596336047;0.96;0.4;0.24;0.7;0.50;0.8;5;3
0.3665889355;0.2412228807;0.3381964829;0.50;0.4;0.55;0.3;0.23;0.5;3;2
0.1093729271;0.2143307020;0.3317683104;0.85;0.4;0.17;0.4;0.62;0.4;0;4
0.2701436503;0.2732556586;0.1234252729;0.96;0.6;0.72;0.7;0.69;0.4;1;1
0.0612093222;0.1480467099;0.1432422476;0.72;0.7;0.36;0.4;0.70;0.8;5;4
0.2108400170;0.2683027363;0.2528443063;0.64;0.6;0.20;0.5;0.75;0.6;5;1
0.3358401732;0.1542463945;0.3345451155;0.39;0.4;0.82;0.4;0.24;0.5;4;5
0.2753874377;0.2523838578;0.2030342494;0.18;0.4;0.80;0.5;0.37;0.5;3;2
0.2731713744;0.1136542685;0.2813178214;0.31;0.4;0.52;0.4;0.43;0.6;3;5
0.5108688912;0.1286732558;0.2323529255;0.60;0.5;0.20;0.5;0.58;0.4;2;3
0.2631966842;0.1991480691;0.0919270762;0.56;0.3;0.34;0.4;0.67;0.7;3;4
0.1604532165;0.2369922696;0.1868182657;0.58;0.8;0.25;0.7;0.54;0.6;0;4
0.4308786523;0.1864515694;0.2405518996;0.82;0.7;0.96;0.4;0.17;0.8;2;1
0.4342273497;0.1783670034;0.0739006605;0.67;0.5;0.94;0.4;0.12;0.3;1;2
0.4873162878;0.1295002653;0.2631434555;0.34;0.3;0.89;0.8;0.22;0.6;1;5
0.3118671618;0.2363132162;0.2620413140;0.54;0.5;0.53;0.8;0.94;0.3;2;1
0.5289995181;0.2545268198;0.3269424750;0.76;0.4;0.78;0.8;0.92;0.7;5;5
0.2644164111;0.2206503960;0.1237697208;0.88;0.4;0.76;0.7;0.31;0.5;1;5
0.1922698848;0.2693294633;0.2286615841;0.86;0.3;0.94;0.4;0.66;0.5;1;3
0.3927492385;0.2192937150;0.1185789614;0.43;0.7;0.85;0.5;0.20;0.6;5;4
0.3315898656;0.1655811649;0.1689143713;0.78;0.3;0.95;0.8;0.60;0.4;0;1
0.4768555265;0.2395548761;0.3630163458;0.81;0.4;0.13;0.5;0.27;0.4;2;3
0.3697077428;0.1944060832;0.1727317318;0.84;0.5;0.17;0.4;0.20;0.6;5;0
0.1047309288;0.1253236387;0.2360647973;0.67;0.5;0.16;0.7;0.20;0.5;5;1
0.1282032283;0.2403367229;0.1750271819;0.92;0.4;0.12;0.4;0.92;0.4;5;4
0.4760659148;0.1686794421;0.1634562964;0.16;0.3;0.61;0.4;0.51;0.8;2;1
0.3925740266;0.2831650319;0.2230953704;0.30;0.3;0.45;0.4;0.48;0.8;3;0
0.3289894420;0.1447634015;0.0855885017;0.29;0.5;0.90;0.8;0.67;0.7;3;0
0.3486477141;0.2058024612;0.1943089319;0.62;0.4;0.14;0.4;0.68;0.7;2;4
0.1868859169;0.2525433667;0.3479655946;0.68;0.4;0.46;0.8;0.76;0.4;5;5
0.5194169636;0.1281047751;0.2515048284;0.75;0.6;0.22;0.6;0.67;0.5;0;0
0.5316006663;0.2188481124;0.2020445267;0.38;0.5;0.11;0.4;0.68;0.3;0;1
0.0888907861;0.2560243224;0.3615747419;0.63;0.3;0.79;0.5;0.61;0.4;0;5
0.5056176733;0.2116444412;0.1616395592;0.23;0.5;0.42;0.4;0.80;0.4;3;3
0.4329893094;0.2045839057;0.2669916441;0.64;0.4;0.69;0.7;0.69;0.5;0;2
0.3052910910;0.2359644483;0.1610213314;0.92;0.5;0.93;0.8;0.58;0.4;0;5
0.1695696430;0.1240134452;0.1679911266;0.16;0.5;0.15;0.6;0.78;0.5;1;2
0.0707251820;0.2352277819;0.3294627155;0.86;0.6;0.75;0.4;0.88;0.5;4;4
0.1105393683;0.1153335721;0.1100553190;0.16;0.7;0.83;0.8;0.26;0.4;0;0
0.4764374107;0.2858490269;0.3151378907;0.13;0.3;0.42;0.5;0.34;0.4;4;0
0.2068365823;0.1168116310;0.1512432952;0.32;0.5;0.16;0.8;0.32;0.7;0;3
0.3490723328;0.2015477129;0.1100161410;0.68;0.4;0.75;0.8;0.41;0.6;0;4
0.5756165014;0.1217840865;0.1449552255;0.67;0.4;0.24;0.6;0.34;0.5;0;4
0.3838381142;0.2310883697;0.0735962236;0.73;0.5;0.57;0.6;0.27;0.7;4;3
0.5531126187;0.1164490732;0.1848060269;0.95;0.6;0.82;0.7;0.38;0.6;4;1
0.1858643757;0.1665776862;0.3566945064;0.25;0.4;0.66;0.7;0.66;0.6;1;2
0.2280263502;0.2169294764;0.1320779490;0.80;0.6;0.52;0.6;0.91;0.6;0;5
0.1293131503;0.1251441937;0.2752623545;0.69;0.7;0.20;0.4;0.67;0.5;1;1
0.1565828522;0.2359171647;0.3025418544;0.77;0.3;0.68;0.6;0.36;0.8;0;2
0.4537843464;0.1934534387;0.3603431680;0.59;0.3;0.57;0.6;0.66;0.6;0;4
0.0673126352;0.1258789645;0.2946333963;0.17;0.5;0.53;0.8;0.74;0.8;2;4
0.2146275708;0.2476051868;0.1053872435;0.50;0.5;0.27;0.4;0.79;0.3;0;0
0.2866657485;0.2042172187;0.2607856944;0.74;0.4;0.54;0.7;0.76;0.4;1;2
0.0884415112;0.1486198977;0.0717839486;0.48;0.3;0.96;0.5;0.39;0.8;4;0
0.1897434080;0.2180500422;0.2290018205;0.93;0.3;0.15;0.4;0.67;0.4;2;3
0.4771510210;0.2435460181;0.3133791021;0.83;0.4;0.96;0.5;0.40;0.3;4;2
0.1255464552;0.1147029629;0.1644045400;0.43;0.4;0.37;0.5;0.28;0.7;1;5
0.0973634794;0.2198612314;0.1950826524;0.59;0.6;0.38;0.5;0.53;0.6;1;1
0.1552666935;0.2325570493;0.1259526683;0.82;0.7;0.48;0.3;0.97;0.8;5;5
0.0600618468;0.1115333993;0.2521236511;0.35;0.3;0.81;0.4;0.42;0.3;3;5
0.2762453425;0.2629924632;0.1583662928;0.15;0.4;0.53;0.5;0.11;0.5;5;2
0.4751185368;0.2457376381;0.2359283003;0.25;0.7;0.78;0.7;0.61;0.4;4;5
0.1598988986;0.1617758437;0.1715652464;0.12;0.7;0.64;0.6;0.64;0.5;3;3
0.3920126181;0.2573618188;0.2131460605;0.97;0.7;0.92;0.6;0.11;0.3;4;0
0.3994639865;0.1331533674;0.3529325588;0.24;0.6;0.62;0.6;0.28;0.5;5;2
0.3475907315;0.2265152579;0.1943083803;0.87;0.5;0.36;0.8;0.29;0.6;1;2
0.1318803174;0.2783275625;0.1301671498;0.90;0.7;0.82;0.3;0.55;0.5;3;4
0.2622730205;0.1444613250;0.2762376245;0.76;0.7;0.21;0.4;0.81;0.5;5;0
0.3090972841;0.2567862227;0.3313972855;0.15;0.7;0.51;0.4;0.11;0.6;5;2
0.2178096418;0.1097543006;0.1937509067;0.69;0.5;0.93;0.7;0.64;0.5;3;0
0.4319774406;0.1280258218;0.3156066199;0.80;0.8;0.11;0.4;0.43;0.3;3;5
0.1770504981;0.1316115548;0.1678212535;0.38;0.6;0.87;0.4;0.31;0.5;3;2
0.1786691537;0.1156361310;0.1359595072;0.39;0.4;0.17;0.5;0.36;0.5;5;0
0.5067628893;0.1130597113;0.3597601215;0.56;0.5;0.51;0.6;0.15;0.5;5;4
0.5098116104;0.1592073882;0.2120637934;0.18;0.7;0.42;0.4;0.51;0.5;1;5
0.0644580074;0.2272583526;0.3121105203;0.17;0.3;0.33;0.6;0.50;0.5;2;5
0.4631920095;0.1341931198;0.2383613927;0.44;0.5;0.42;0.4;0.91;0.7;4;2
0.3594001470;0.2702319383;0.1638391259;0.31;0.5;0.14;0.6;0.81;0.4;2;1
0.3110382228;0.2175310361;0.2674214948;0.19;0.4;0.66;0.4;0.94;0.7;0;3
0.3037908186;0.1332172618;0.1089174880;0.70;0.6;0.62;0.7;0.27;0.6;2;2
0.1150022426;0.2244768435;0.1258983610;0.71;0.4;0.38;0.7;0.16;0.5;5;2
0.4888538184;0.2303925642;0.3144042557;0.70;0.6;0.11;0.7;0.33;0.7;3;2
0.1386887013;0.2216348880;0.2515980327;0.91;0.7;0.56;0.5;0.90;0.5;3;4
0.0910037835;0.1263177436;0.2644925006;0.83;0.6;0.45;0.5;0.15;0.4;3;4
0.2704326332;0.2770333589;0.2382423004;0.61;0.3;0.53;0.3;0.72;0.3;3;4
0.4159668368;0.2801132247;0.3109467498;0.68;0.7;0.38;0.7;0.51;0.8;1;1
0.4613390876;0.2124872920;0.0805583482;0.63;0.4;0.66;0.7;0.38;0.3;3;4
0.3743231279;0.2034318463;0.2029231016;0.45;0.4;0.25;0.5;0.72;0.7;4;1
0.4775191237;0.2695690657;0.1673083147;0.30;0.3;0.19;0.5;0.88;0.7;2;4
0.2081490654;0.2240492700;0.3013775544;0.50;0.7;0.39;0.5;0.95;0.8;5;2
0.1078940023;0.2105536607;0.2246240375;0.18;0.8;0.90;0.7;0.24;0.4;3;4
0.1356577075;0.2499211488;0.2039221358;0.61;0.8;0.33;0.3;0.89;0.7;2;5
0.0711526683;0.1934744188;0.0893640283;0.96;0.4;0.23;0.4;0.42;0.4;4;3
0.1234380033;0.2634683854;0.1055724941;0.23;0.7;0.83;0.6;0.59;0.4;1;2
0.3088028137;0.2341437556;0.3136863133;0.93;0.5;0.47;0.3;0.84;0.4;0;5
0.2050692830;0.1322311142;0.3005246689;0.36;0.4;0.32;0.5;0.53;0.5;1;2
0.1679690769;0.2312998252;0.1720387875;0.10;0.4;0.48;0.3;0.28;0.5;5;4
0.2142284251;0.2719891957;0.1890236747;0.67;0.3;0.27;0.5;0.44;0.8;4;5
0.4829500934;0.2317358834;0.0778298382;0.66;0.8;0.59;0.5;0.69;0.3;2;5
0.3232439152;0.2718249136;0.1407841533;0.72;0.7;0.61;0.4;0.55;0.7;0;0
0.2526118611;0.2438819618;0.1880140863;0.62;0.5;0.96;0.4;0.21;0.4;2;3
0.4203467601;0.2077678660;0.2075649485;0.70;0.6;0.26;0.5;0.18;0.5;0;4
0.4872524480;0.2607352730;0.3142435394;0.32;0.4;0.41;0.8;0.89;0.4;2;0
0.2417502048;0.2263405688;0.2546724357;0.96;0.6;0.43;0.6;0.60;0.6;1;4
0.5055433068;0.2366118270;0.2595946970;0.32;0.5;0.86;0.5;0.71;0.5;3;5
0.4690408557;0.1100734956;0.1545270386;0.64;0.7;0.16;0.5;0.43;0.6;1;4
0.5547211600;0.2549580567;0.3635896902;0.91;0.8;0.69;0.5;0.76;0.7;2;5
0.5132101537;0.1937508920;0.1201065923;0.52;0.5;0.59;0.3;0.95;0.5;4;3
0.3668807287;0.1760655258;0.2251098049;0.68;0.3;0.17;0.8;0.37;0.6;2;3
0.5347179673;0.1445761586;0.1749609638;0.43;0.5;0.86;0.6;0.20;0.7;4;1
0.0913668683;0.1340303848;0.3404343811;0.84;0.7;0.64;0.7;0.51;0.4;3;4
0.0923451813;0.2014187293;0.1991746011;0.80;0.8;0.30;0.4;0.44;0.4;4;5
0.3169771692;0.2882612402;0.0961780275;0.64;0.6;0.34;0.6;0.42;0.4;0;0
0.2860206309;0.1746939923;0.1327152807;0.90;0.3;0.28;0.5;0.90;0.5;5;1
0.5752793388;0.2875346163;0.0793279975;0.51;0.5;0.40;0.6;0.29;0.5;0;4
0.4168609314;0.2032792751;0.2190957432;0.58;0.6;0.58;0.5;0.91;0.5;1;3
0.1381083658;0.1372921186;0.1723471862;0.21;0.4;0.83;0.5;0.58;0.6;5;4
0.4395990883;0.1495111918;0.0774450468;0.55;0.5;0.69;0.6;0.40;0.8;5;5
0.3333876410;0.2095739460;0.3495534452;0.78;0.7;0.67;0.6;0.24;0.3;3;2
0.1920303885;0.1590782671;0.2239971715;0.60;0.4;0.37;0.7;0.33;0.8;0;2
0.5649338309;0.2517601171;0.3566366840;0.49;0.6;0.16;0.7;0.87;0.7;1;4
0.2601331866;0.1809675625;0.2650205846;0.27;0.4;0.35;0.7;0.37;0.3;5;0
0.1974348938;0.2737589415;0.3364333268;0.61;0.7;0.28;0.5;0.59;0.5;5;1
0.3837278326;0.2776552892;0.1863056413;0.59;0.4;0.82;0.7;0.13;0.6;0;0
0.1294198406;0.2054479524;0.1641608590;0.46;0.7;0.80;0.5;0.54;0.7;3;1
0.0624157811;0.1730373333;0.2847774664;0.95;0.7;0.89;0.5;0.34;0.5;1;3
0.1961357457;0.1426201935;0.1586575885;0.93;0.7;0.62;0.7;0.74;0.4;0;5
0.1311957112;0.1486045033;0.3249669141;0.65;0.7;0.26;0.3;0.85;0.3;2;5
0.1736182202;0.2103092313;0.3085482147;0.24;0.4;0.83;0.5;0.82;0.7;3;3
0.4123637245;0.1498836510;0.3314912281;0.93;0.3;0.53;0.7;0.72;0.6;2;3
0.2493365386;0.2710987114;0.1846497639;0.36;0.7;0.56;0.5;0.59;0.4;2;1
0.1765447531;0.1176373274;0.0927087905;0.70;0.3;0.74;0.7;0.51;0.3;0;5
0.2788578803;0.1199201754;0.3579658387;0.67;0.5;0.84;0.6;0.42;0.4;1;1
0.4105170513;0.1865082559;0.0664812969;0.56;0.4;0.31;0.5;0.13;0.4;2;2
0.1138479339;0.1564387784;0.1614615965;0.36;0.6;0.38;0.4;0.95;0.3;3;0
0.2209283386;0.2457194085;0.2371016565;0.49;0.4;0.16;0.7;0.93;0.5;5;4
0.3918406830;0.1213903561;0.1416985776;0.27;0.5;0.65;0.3;0.44;0.3;2;2
0.4415093203;0.1223210140;0.1767289773;0.82;0.7;0.17;0.5;0.73;0.4;2;0
0.1011418912;0.1873467458;0.2757253461;0.12;0.5;0.76;0.3;0.20;0.3;4;1
0.3772646596;0.1653652288;0.2663758259;0.69;0.3;0.15;0.8;0.59;0.8;2;5
0.2734283172;0.2934957467;0.2449965545;0.56;0.5;0.38;0.7;0.73;0.4;0;3
0.5265343996;0.2025899665;0.1495532145;0.22;0.6;0.95;0.5;0.26;0.6;1;2
0.3093573757;0.1166695863;0.1981088078;0.34;0.6;0.32;0.6;0.57;0.3;3;0
0.4807461062;0.2841125201;0.0921017720;0.61;0.5;0.90;0.3;0.41;0.8;3;4
0.5241162118;0.1944385827;0.3544524232;0.78;0.5;0.12;0.7;0.57;0.5;5;0
0.4090815686;0.2936512063;0.3169124514;0.52;0.4;0.80;0.8;0.26;0.6;5;2
0.4833751292;0.2744544917;0.2491290003;0.79;0.5;0.80;0.6;0.25;0.3;0;0
0.3525697777;0.2372636431;0.1989713395;0.13;0.7;0.91;0.3;0.51;0.5;1;4
0.2569401648;0.2569429572;0.2171169291;0.54;0.5;0.52;0.8;0.56;0.3;1;4
0.5031716587;0.2214443854;0.3069306234;0.26;0.4;0.16;0.3;0.17;0.7;0;4
0.2183732217;0.2767216062;0.0721284970;0.42;0.5;0.72;0.8;0.27;0.7;2;1
0.5174861379;0.1627411864;0.3048834229;0.22;0.4;0.32;0.5;0.10;0.3;3;4
0.2865048003;0.2930815339;0.0867324474;0.51;0.6;0.79;0.6;0.78;0.7;1;0
0.2507661889;0.2312804674;0.3533284004;0.82;0.7;0.39;0.7;0.71;0.6;5;4
0.5526173557;0.2402096963;0.0932232722;0.84;0.6;0.19;0.6;0.55;0.5;3;3
0.3516266891;0.2328658714;0.0820773734;0.73;0.4;0.13;0.5;0.50;0.6;1;3
0.5324661052;0.1207293653;0.3327530870;0.54;0.6;0.46;0.3;0.83;0.5;4;5
0.1818407932;0.1306627128;0.0971146551;0.42;0.5;0.93;0.4;0.44;0.5;0;2
0.4791410757;0.1873183766;0.1749187419;0.32;0.6;0.49;0.5;0.75;0.8;4;1
0.2460304721;0.1164140736;0.0828637789;0.50;0.4;0.91;0.7;0.91;0.3;5;1
0.3275130234;0.1366251426;0.3490185781;0.72;0.3;0.26;0.4;0.14;0.3;4;4
0.0820016893;0.2160516290;0.0947336872;0.58;0.7;0.20;0.4;0.33;0.4;4;3
0.5626012276;0.2850113461;0.3299317575;0.70;0.5;0.53;0.4;0.57;0.4;4;0
0.5452879967;0.2272788499;0.2578913025;0.90;0.4;0.12;0.6;0.69;0.5;4;2
0.0793144895;0.2279574439;0.1259776090;0.42;0.7;0.94;0.7;0.19;0.5;4;4
0.1363995937;0.2767877202;0.1962668658;0.59;0.7;0.59;0.3;0.76;0.7;0;3
0.3582098850;0.2711462677;0.3184117607;0.92;0.4;0.71;0.5;0.41;0.6;3;2
0.2618246659;0.1263325417;0.1974662335;0.19;0.5;0.30;0.6;0.33;0.5;0;4
0.2863714420;0.2120844641;0.1916073288;0.55;0.7;0.35;0.7;0.29;0.7;2;2
0.0839550228;0.1268005325;0.0731301631;0.30;0.4;0.65;0.3;0.15;0.5;1;2
0.5095115462;0.1499417411;0.1239786197;0.35;0.6;0.23;0.4;0.21;0.7;5;2
0.3916787767;0.2214824464;0.0853729260;0.28;0.5;0.82;0.6;0.17;0.4;4;4
0.0864588925;0.2403669218;0.2095336282;0.28;0.4;0.60;0.3;0.78;0.5;5;4
0.2882963936;0.1344246941;0.2398987834;0.24;0.7;0.31;0.3;0.94;0.7;1;0
0.3919702861;0.2405981131;0.2422932414;0.73;0.7;0.56;0.4;0.93;0.4;4;0
0.3447560412;0.2009799309;0.3225530031;0.75;0.4;0.70;0.6;0.86;0.5;0;3
0.0771042072;0.1861928835;0.3617654399;0.48;0.4;0.14;0.6;0.95;0.6;2;4
0.1465632027;0.2156932925;0.1436468375;0.35;0.7;0.22;0.7;0.32;0.4;2;5
0.2419863321;0.2805504202;0.1610350846;0.27;0.8;0.31;0.7;0.36;0.4;1;0
0.5640390760;0.2814698295;0.0860036271;0.12;0.6;0.78;0.6;0.45;0.7;2;1
0.2058714921;0.2041750944;0.3004251316;0.89;0.5;0.54;0.6;0.51;0.6;1;0
0.4750803583;0.2225947322;0.2464211399;0.83;0.8;0.54;0.7;0.12;0.5;5;3
0.4439504647;0.1184679592;0.2550141346;0.32;0.5;0.95;0.3;0.85;0.7;1;5
0.5824995681;0.1239879211;0.3477893917;0.19;0.4;0.54;0.5;0.71;0.6;3;5
0.5485039309;0.1596653466;0.2799626286;0.97;0.4;0.56;0.4;0.70;0.3;3;1
0.4861926975;0.2230858732;0.0806568333;0.65;0.5;0.47;0.6;0.78;0.6;1;4
0.4925254103;0.1772755640;0.3093639083;0.31;0.7;0.59;0.7;0.64;0.7;2;5
