Latence1;Latence2;Latence3;CPU1;RAM1;CPU2;RAM2;CPU3;RAM3;Coord1;Coord2;CoordCar1;CoordCar2
0.2131871461;0.2356107524;0.2955892269;0.42;0.6;0.15;0.6;0.80;0.5;2;4;3;2
0.3178245948;0.2570126347;0.3299372558;0.70;0.3;0.18;0.5;0.84;0.7;4;2;3;2
0.1565547629;0.2069895248;0.1492949522;0.53;0.5;0.36;0.8;0.81;0.3;2;1;2;1
0.0779912015;0.1640475583;0.2805901261;0.57;0.5;0.63;0.6;0.52;0.6;2;3;4;3
0.2279764785;0.1145065131;0.2996121106;0.69;0.5;0.76;0.7;0.44;0.6;4;2;3;3
0.3841915936;0.2918569280;0.1004714545;0.61;0.4;0.11;0.6;0.35;0.7;4;2;1;1
0.3701511816;0.1087451307;0.1888583838;0.61;0.4;0.70;0.6;0.30;0.3;1;2;2;1
0.4514480037;0.2896022632;0.1495955162;0.58;0.8;0.43;0.7;0.91;0.8;3;3;2;2
0.3584802943;0.1850859067;0.0670568385;0.51;0.7;0.39;0.3;0.96;0.7;3;4;4;2
0.4489197727;0.2170437471;0.0766406448;0.26;0.6;0.74;0.6;0.22;0.6;1;2;1;3
0.1393181048;0.2432624846;0.1951821279;0.71;0.4;0.38;0.5;0.20;0.4;4;1;3;1
0.1517887613;0.1148565334;0.2667612209;0.73;0.6;0.88;0.4;0.83;0.8;1;3;2;1
0.3435102358;0.2147442974;0.3285073410;0.28;0.5;0.44;0.5;0.33;0.4;2;3;2;3
0.0827958793;0.1615932506;0.2660111073;0.43;0.5;0.70;0.7;0.57;0.4;4;2;3;3
0.4374368679;0.2234926108;0.1601831706;0.73;0.7;0.65;0.3;0.27;0.5;3;1;1;2
0.5746703698;0.1893647655;0.1287717418;0.55;0.6;0.80;0.3;0.48;0.8;2;2;3;1
0.4698696512;0.1900364216;0.3560643415;0.71;0.6;0.84;0.6;0.75;0.5;1;2;3;4
0.5359792047;0.2070144889;0.1737049711;0.72;0.3;0.90;0.4;0.81;0.5;2;3;1;2
0.5196830810;0.1794408315;0.0667734860;0.63;0.8;0.49;0.7;0.66;0.5;4;2;1;1
0.3651393000;0.2466483917;0.3304295781;0.41;0.5;0.46;0.7;0.61;0.8;1;4;4;1
0.4165441699;0.2912494473;0.3401666735;0.11;0.4;0.50;0.4;0.74;0.7;4;2;2;4
0.5342466462;0.2647383925;0.3457094485;0.20;0.8;0.93;0.4;0.33;0.7;4;4;1;3
0.3807005017;0.2790653888;0.3252664773;0.68;0.4;0.50;0.6;0.33;0.4;4;2;1;3
0.0856888565;0.2591895734;0.2824031413;0.95;0.7;0.84;0.6;0.89;0.8;2;1;3;4
0.3661603101;0.2641084300;0.2669384833;0.32;0.7;0.67;0.7;0.90;0.4;2;1;4;3
0.3137919418;0.1812376907;0.1620494134;0.61;0.7;0.53;0.7;0.81;0.4;1;4;4;3
0.1294553854;0.1129336215;0.2422149333;0.97;0.7;0.91;0.7;0.68;0.5;2;3;4;1
0.5274530302;0.2490680175;0.1398259346;0.30;0.4;0.48;0.7;0.42;0.8;4;3;2;3
0.4161291865;0.2283701543;0.0897019901;0.75;0.8;0.71;0.5;0.60;0.5;4;3;3;3
0.5331192769;0.1274871689;0.2172214097;0.16;0.7;0.10;0.6;0.75;0.6;3;4;4;2
0.4468166824;0.2707440727;0.1138521340;0.37;0.7;0.75;0.6;0.33;0.7;2;2;1;3
0.4682799050;0.1941226898;0.0868181811;0.48;0.3;0.85;0.3;0.19;0.3;4;3;3;3
0.5029672683;0.1102986104;0.2433147568;0.34;0.7;0.47;0.6;0.58;0.6;4;4;3;3
0.2456392603;0.1484802287;0.1413882182;0.65;0.4;0.69;0.6;0.87;0.6;1;2;4;2
0.4564317063;0.1549862166;0.1432004455;0.45;0.5;0.93;0.4;0.29;0.4;1;3;1;2
0.3611667695;0.1341784466;0.3398801662;0.56;0.8;0.30;0.7;0.45;0.8;3;2;2;1
0.5273207215;0.2373676672;0.1275863071;0.90;0.7;0.12;0.6;0.59;0.7;2;3;1;3
0.4559662201;0.1286856757;0.2490452946;0.48;0.5;0.59;0.6;0.80;0.6;3;2;1;2
0.5331530834;0.1881715387;0.1951628385;0.97;0.6;0.50;0.3;0.31;0.6;3;4;2;4
0.3437890634;0.2394200727;0.1753533112;0.12;0.7;0.25;0.5;0.26;0.6;1;4;4;4
0.3311642260;0.1185474627;0.1723593585;0.33;0.4;0.65;0.6;0.38;0.5;2;3;1;4
0.3226091953;0.1629099459;0.1313039365;0.72;0.7;0.77;0.8;0.89;0.8;3;3;2;2
0.3902086118;0.2939015809;0.1663968551;0.18;0.8;0.45;0.7;0.47;0.6;1;3;1;4
0.2951763086;0.1674788839;0.1439411406;0.49;0.8;0.19;0.4;0.32;0.6;3;2;4;1
0.5422508549;0.1677967537;0.1303396046;0.70;0.7;0.78;0.5;0.57;0.3;3;4;4;1
0.2839392112;0.2813302190;0.1460756218;0.51;0.5;0.51;0.7;0.68;0.5;1;3;4;2
0.1497082725;0.2095203627;0.2332670032;0.62;0.7;0.66;0.7;0.38;0.5;2;4;4;4
0.2787692093;0.2631947257;0.2969638947;0.34;0.4;0.88;0.6;0.47;0.5;3;2;1;4
0.5346025168;0.1312005643;0.3248498562;0.79;0.7;0.90;0.7;0.30;0.6;1;2;2;3
0.1300233596;0.1562612658;0.1863487300;0.79;0.8;0.69;0.8;0.93;0.8;1;4;2;2
0.2470233710;0.1956183129;0.2722627359;0.56;0.4;0.71;0.8;0.39;0.5;3;3;3;1
0.5839739150;0.2675413128;0.2462452125;0.96;0.3;0.92;0.4;0.85;0.6;1;3;1;1
0.1414703004;0.1984670097;0.0913158648;0.65;0.7;0.93;0.7;0.90;0.7;1;4;4;3
0.4650064144;0.2027201246;0.2583687567;0.88;0.5;0.62;0.6;0.63;0.3;1;4;4;4
0.4344485463;0.1922953512;0.2195231804;0.11;0.7;0.38;0.5;0.26;0.3;2;3;2;3
0.4202006911;0.1808051621;0.2244511570;0.58;0.6;0.31;0.7;0.90;0.3;2;1;4;1
0.4581942398;0.2894598009;0.0891101720;0.93;0.6;0.27;0.3;0.45;0.3;3;3;4;3
0.4690784904;0.2730662556;0.2123447041;0.43;0.8;0.30;0.6;0.38;0.3;4;2;3;2
0.1361495512;0.1408931687;0.3454797624;0.18;0.4;0.33;0.7;0.61;0.7;1;3;2;2
0.2174723608;0.1947066475;0.1583551863;0.49;0.5;0.85;0.7;0.54;0.4;3;1;4;2
0.3173137732;0.2612886161;0.2648046901;0.26;0.3;0.75;0.7;0.57;0.5;3;2;4;4
0.1252024175;0.1756998504;0.2781491893;0.20;0.8;0.86;0.4;0.93;0.4;1;3;3;1
0.5427776800;0.1112253939;0.0673083184;0.48;0.5;0.12;0.6;0.26;0.5;2;3;1;2
0.2400852480;0.2297996499;0.1075396263;0.31;0.7;0.93;0.8;0.23;0.3;3;2;4;1
0.4074102481;0.1427735946;0.3628610280;0.25;0.7;0.15;0.7;0.65;0.5;2;2;4;3
0.1516575182;0.2227969938;0.2562059020;0.25;0.6;0.43;0.7;0.57;0.3;3;1;4;3
0.3356505102;0.2580407372;0.2436718769;0.26;0.4;0.30;0.7;0.30;0.4;1;2;3;4
0.2620662528;0.2494203241;0.1605881363;0.29;0.7;0.85;0.8;0.73;0.4;1;3;1;1
0.5471135705;0.2172901748;0.1778143185;0.42;0.7;0.35;0.7;0.92;0.3;4;1;3;2
0.1185895975;0.2708496355;0.3300483390;0.95;0.6;0.25;0.5;0.62;0.8;3;4;3;1
0.1385250877;0.2484201075;0.2185057724;0.29;0.3;0.49;0.5;0.38;0.5;2;4;3;1
0.4143568875;0.2649224798;0.1465389187;0.48;0.8;0.76;0.8;0.27;0.6;4;4;2;4
0.5455062725;0.1817355723;0.3115118894;0.43;0.6;0.52;0.6;0.30;0.4;2;4;2;1
0.2414081501;0.1511455120;0.3285299549;0.10;0.5;0.23;0.6;0.75;0.5;3;4;4;4
0.1926906315;0.1194987654;0.1318454796;0.68;0.6;0.36;0.7;0.21;0.7;2;4;1;4
0.2878030264;0.1723347294;0.1148827772;0.12;0.6;0.38;0.4;0.39;0.6;4;4;2;3
0.4324781457;0.2508889296;0.2672476399;0.33;0.4;0.16;0.6;0.33;0.7;2;1;4;2
0.4528767702;0.1217632497;0.2630202861;0.60;0.4;0.60;0.5;0.22;0.8;1;1;2;1
0.1860807953;0.1765618037;0.3020732341;0.63;0.4;0.41;0.5;0.85;0.4;3;1;1;2
0.1329051952;0.1916154960;0.3049130380;0.12;0.7;0.51;0.7;0.73;0.4;2;2;4;3
0.1756152300;0.1143921989;0.2152374395;0.42;0.4;0.57;0.7;0.92;0.8;2;4;4;1
0.4877519732;0.1162192252;0.1599343449;0.76;0.6;0.49;0.5;0.31;0.7;3;4;4;3
0.2660983687;0.2129456387;0.2623021798;0.13;0.5;0.52;0.7;0.60;0.8;4;4;4;2
0.4395919201;0.1506151975;0.2337306990;0.83;0.7;0.42;0.6;0.66;0.4;3;1;2;4
0.3171252498;0.1166229000;0.1661353593;0.77;0.6;0.80;0.5;0.36;0.8;1;2;3;2
0.3810945242;0.2124606090;0.3422288010;0.15;0.4;0.56;0.3;0.53;0.4;2;4;1;1
0.1252321294;0.2294760841;0.2019055147;0.76;0.7;0.64;0.6;0.15;0.7;2;3;1;2
0.5775335286;0.2447969263;0.2392766399;0.14;0.4;0.29;0.7;0.27;0.6;2;2;2;2
0.1022989676;0.2058696465;0.3561801844;0.19;0.7;0.94;0.5;0.86;0.7;2;1;1;2
0.2380780942;0.2454938565;0.2528686898;0.56;0.6;0.76;0.5;0.28;0.5;2;2;4;1
0.5153811079;0.2603796296;0.2676017903;0.13;0.4;0.69;0.7;0.85;0.4;2;1;2;3
0.4108713613;0.2816408186;0.3349965875;0.74;0.3;0.72;0.8;0.48;0.7;4;1;3;3
0.3451061984;0.1114930775;0.1622615836;0.52;0.3;0.39;0.8;0.49;0.3;1;1;1;1
0.1878188247;0.2070649474;0.1518519396;0.60;0.4;0.29;0.6;0.88;0.6;1;1;4;1
0.0865464089;0.2638633004;0.3580845370;0.73;0.4;0.87;0.8;0.66;0.3;4;3;3;4
0.3092295810;0.1704462361;0.0676429981;0.89;0.6;0.74;0.6;0.71;0.8;2;2;1;4
0.4396697331;0.1535287367;0.2593565645;0.92;0.4;0.72;0.4;0.25;0.8;1;2;4;3
0.3013578892;0.1800520159;0.3007260289;0.56;0.5;0.42;0.7;0.71;0.4;3;2;3;3
0.2208714549;0.2724542304;0.3557645976;0.68;0.7;0.94;0.7;0.64;0.7;4;2;1;4
0.2441336004;0.1824249738;0.1440309643;0.24;0.4;0.84;0.4;0.38;0.4;4;4;2;3
0.0637415378;0.2374332463;0.3217219366;0.26;0.4;0.25;0.7;0.54;0.6;3;1;3;3
0.1613639450;0.1439334958;0.1110652704;0.17;0.5;0.65;0.5;0.26;0.8;2;3;3;4
0.2708840076;0.2908987925;0.2427831245;0.13;0.8;0.27;0.7;0.80;0.8;1;2;2;2
0.1836756688;0.1842796774;0.1300010642;0.60;0.4;0.80;0.7;0.13;0.4;3;1;1;1
0.2743252854;0.1218261399;0.3121904725;0.82;0.5;0.87;0.6;0.83;0.4;4;4;2;3
0.2892626422;0.2001648339;0.2795420489;0.84;0.3;0.64;0.6;0.23;0.6;2;4;1;3
0.3391101839;0.2649600836;0.0950103942;0.33;0.6;0.32;0.3;0.69;0.4;4;1;4;4
0.2000055109;0.1137529697;0.1957312231;0.38;0.6;0.96;0.4;0.12;0.4;1;3;3;1
0.1574533453;0.2656660835;0.0898539092;0.44;0.7;0.79;0.7;0.86;0.8;1;1;4;1
0.5558691438;0.2005700705;0.3060095134;0.77;0.4;0.56;0.8;0.68;0.3;3;4;1;2
0.3123363099;0.2908973127;0.1961644821;0.76;0.6;0.90;0.6;0.54;0.4;3;1;1;1
0.3680867594;0.2503960512;0.2256009006;0.21;0.4;0.86;0.4;0.73;0.4;3;2;1;1
0.2282912994;0.2436035220;0.2317972140;0.65;0.7;0.42;0.4;0.40;0.4;4;2;4;3
0.2111326607;0.2005422324;0.2157090797;0.87;0.4;0.42;0.5;0.47;0.7;1;3;4;4
0.4130776492;0.1470877880;0.0797600086;0.72;0.4;0.26;0.3;0.61;0.4;4;2;1;1
0.3631022166;0.2236172392;0.2150530527;0.50;0.4;0.95;0.7;0.14;0.6;3;3;2;4
0.3759444195;0.1330902928;0.1342229818;0.58;0.7;0.77;0.6;0.21;0.6;2;1;3;3
0.2849209094;0.2421616719;0.1689544038;0.34;0.7;0.63;0.6;0.80;0.6;2;1;1;4
0.4879315193;0.1252058340;0.2624485509;0.59;0.4;0.77;0.7;0.43;0.5;3;4;2;2
0.1163246151;0.1750263084;0.2277305770;0.80;0.7;0.18;0.7;0.58;0.6;1;3;2;1
0.5541655563;0.2860527866;0.2540644354;0.62;0.6;0.12;0.4;0.54;0.7;4;3;1;2
0.4707350103;0.1774202293;0.0802797785;0.35;0.3;0.36;0.7;0.33;0.5;3;4;2;4
0.4704348614;0.2536292437;0.1457258920;0.13;0.6;0.69;0.6;0.93;0.7;4;1;3;4
0.5733016364;0.2807912801;0.2916653754;0.57;0.4;0.87;0.7;0.60;0.7;4;1;1;3
0.1509950898;0.1714974902;0.1919664097;0.34;0.8;0.75;0.5;0.53;0.6;4;1;4;2
0.3229641958;0.1156691960;0.2657087513;0.72;0.5;0.72;0.6;0.23;0.3;4;3;2;2
0.3212874515;0.2897516432;0.2800934858;0.91;0.7;0.64;0.8;0.66;0.8;4;1;2;4
0.1382019186;0.2446332093;0.0889200875;0.34;0.3;0.18;0.5;0.48;0.4;4;3;4;4
0.3074981970;0.2205110025;0.0741157513;0.30;0.4;0.42;0.4;0.44;0.6;1;1;3;4
0.1592263128;0.2923777466;0.1220141728;0.36;0.6;0.81;0.6;0.33;0.7;3;3;4;2
0.2089416060;0.2765994278;0.2075120103;0.42;0.7;0.23;0.4;0.64;0.7;2;3;1;4
0.4646754610;0.1322135701;0.1153912536;0.52;0.4;0.48;0.7;0.78;0.3;1;4;2;4
0.4983318023;0.1596467933;0.0659389716;0.60;0.3;0.34;0.4;0.89;0.3;2;1;2;2
0.5266349338;0.2841083528;0.3346804290;0.57;0.7;0.90;0.3;0.17;0.4;3;2;3;2
0.2690282555;0.1145445858;0.3028199585;0.15;0.5;0.40;0.6;0.23;0.5;2;2;2;2
0.3155965243;0.2552598897;0.3510910994;0.82;0.6;0.58;0.5;0.51;0.4;4;2;4;2
0.2215759483;0.1936567867;0.2755059523;0.60;0.8;0.77;0.7;0.80;0.7;3;1;2;4
0.2237269048;0.1423135907;0.2835637859;0.87;0.8;0.50;0.7;0.24;0.7;3;3;1;1
0.0866854778;0.2751006510;0.1691711889;0.65;0.6;0.55;0.5;0.22;0.7;2;2;1;3
0.1656820117;0.2871627216;0.2169327034;0.59;0.4;0.47;0.8;0.40;0.6;2;1;4;1
0.3610485254;0.1609960976;0.0875175551;0.78;0.5;0.71;0.7;0.64;0.8;1;3;4;4
0.2229057597;0.2023480977;0.1842149575;0.32;0.4;0.33;0.8;0.59;0.8;4;2;2;2
0.5794417647;0.2460313211;0.1344464499;0.16;0.4;0.49;0.6;0.80;0.6;2;4;1;4
0.0960350388;0.1653905386;0.3521393183;0.62;0.6;0.61;0.5;0.66;0.4;4;1;3;1
0.1322916956;0.1779073377;0.2373529773;0.56;0.3;0.84;0.5;0.93;0.7;3;3;3;1
0.3154963671;0.2716353376;0.1912142732;0.12;0.3;0.32;0.3;0.15;0.8;2;2;1;4
0.3510638317;0.2519495534;0.0842681364;0.95;0.3;0.18;0.4;0.22;0.3;1;3;4;1
0.0904566781;0.1412657075;0.2169668250;0.27;0.7;0.74;0.5;0.71;0.5;1;1;3;4
0.1901142875;0.1939996635;0.2418980606;0.92;0.6;0.33;0.5;0.62;0.7;4;3;3;1
0.1501741583;0.2210532383;0.3180471818;0.32;0.6;0.22;0.5;0.33;0.6;1;2;3;1
0.3433736096;0.1412001110;0.1231971277;0.44;0.4;0.48;0.7;0.46;0.7;3;3;4;4
0.4308789707;0.2831209733;0.1575884219;0.97;0.6;0.59;0.7;0.42;0.7;4;3;3;2
0.5082390623;0.1521072214;0.2045232278;0.96;0.8;0.39;0.3;0.59;0.4;3;3;2;4
0.2870782745;0.2431339659;0.1586275984;0.44;0.6;0.70;0.5;0.63;0.4;3;2;2;4
0.3547062546;0.2410579161;0.1592206138;0.41;0.7;0.94;0.8;0.90;0.7;3;1;1;1
0.5551894894;0.2777314419;0.1206352280;0.85;0.4;0.45;0.6;0.26;0.7;3;2;3;3
0.4783519425;0.2374083503;0.2101920781;0.93;0.7;0.92;0.4;0.45;0.4;4;1;2;3
0.4701139777;0.1324672337;0.1384758251;0.29;0.5;0.92;0.8;0.80;0.6;2;1;2;1
0.0953763793;0.2319359139;0.3408888388;0.96;0.4;0.93;0.4;0.35;0.6;1;4;4;3
0.2960404263;0.2835762088;0.2454201144;0.47;0.7;0.57;0.8;0.53;0.6;3;4;2;2
0.4149552915;0.1156870167;0.1426154897;0.28;0.5;0.68;0.5;0.47;0.7;4;4;3;3
0.0910323256;0.2045168381;0.2292019762;0.20;0.6;0.64;0.7;0.29;0.5;2;3;3;1
0.3869051249;0.2098380998;0.0687283112;0.42;0.4;0.53;0.7;0.22;0.6;4;2;1;2
0.3302165070;0.2826608779;0.1785339882;0.33;0.4;0.79;0.5;0.57;0.7;2;1;2;1
0.4970915878;0.2434252461;0.0901718452;0.92;0.4;0.54;0.8;0.37;0.3;1;2;3;1
0.0877421560;0.1824636630;0.1281917796;0.78;0.3;0.73;0.4;0.48;0.5;3;4;3;4
0.4303067265;0.1249860635;0.2166171123;0.11;0.5;0.68;0.5;0.58;0.6;2;4;4;2
0.2979599480;0.1818646971;0.2141699536;0.42;0.7;0.52;0.5;0.18;0.4;3;1;2;1
0.5548742037;0.2427707468;0.1469337755;0.95;0.6;0.89;0.7;0.95;0.6;2;4;4;4
0.2330827071;0.2435247996;0.3457843852;0.42;0.7;0.31;0.8;0.18;0.8;4;3;4;2
0.5507675914;0.2113236043;0.2147183681;0.50;0.5;0.85;0.8;0.14;0.4;3;4;1;2
0.2301442422;0.1720871908;0.0784186415;0.83;0.7;0.80;0.3;0.96;0.8;2;2;2;3
0.3679276493;0.1967061951;0.1468147185;0.58;0.5;0.21;0.4;0.42;0.6;1;3;2;3
0.2673073969;0.1111334077;0.2496854042;0.46;0.4;0.91;0.4;0.30;0.8;3;4;4;4
0.4887394681;0.1255377569;0.0776521926;0.17;0.8;0.56;0.8;0.47;0.7;4;2;4;2
0.0596993117;0.1489769161;0.3333350988;0.22;0.7;0.67;0.7;0.84;0.3;2;1;2;3
0.2696917047;0.1745311899;0.3566822117;0.87;0.7;0.58;0.7;0.77;0.5;4;3;3;4
0.0991714852;0.1761455525;0.1243205143;0.78;0.4;0.53;0.7;0.60;0.7;2;1;1;3
0.4405646091;0.1586036556;0.1673881124;0.30;0.4;0.25;0.7;0.10;0.7;1;1;4;2
0.1890082446;0.2136873328;0.3593701931;0.93;0.6;0.19;0.6;0.46;0.5;2;4;1;2
0.4199812227;0.2127352966;0.1395933846;0.82;0.5;0.14;0.3;0.34;0.8;4;3;3;3
0.5412300822;0.2747528723;0.3597384397;0.45;0.7;0.19;0.5;0.80;0.4;3;1;2;4
0.3772467530;0.1920448566;0.0986023656;0.22;0.6;0.76;0.8;0.47;0.7;2;3;1;3
0.1741717269;0.2140572199;0.3004567590;0.62;0.4;0.19;0.3;0.75;0.7;1;2;3;2
0.3090409893;0.1880517753;0.1389888308;0.96;0.4;0.39;0.6;0.18;0.3;1;2;1;2
0.2259710016;0.2176286390;0.1071849423;0.23;0.6;0.34;0.5;0.19;0.7;3;3;3;3
0.3448558192;0.1968980331;0.2129990488;0.90;0.7;0.14;0.7;0.34;0.3;4;3;2;2
0.1780017391;0.1722556625;0.3169879318;0.10;0.7;0.30;0.8;0.73;0.5;3;2;1;4
0.4692056086;0.2387439566;0.3189781814;0.18;0.7;0.48;0.5;0.31;0.4;2;3;4;3
0.4477470509;0.2846396740;0.1973655178;0.90;0.7;0.31;0.7;0.69;0.4;2;4;2;1
0.4827395253;0.2646522455;0.1412533889;0.34;0.7;0.75;0.6;0.71;0.7;4;1;4;2
0.5334465994;0.2891673504;0.2397905553;0.39;0.8;0.45;0.4;0.54;0.4;1;1;1;1
0.1875324842;0.2465213709;0.2349511638;0.45;0.7;0.30;0.4;0.56;0.4;3;2;3;4
0.5108141206;0.1311433973;0.2842304777;0.64;0.4;0.73;0.4;0.83;0.4;4;2;1;1
0.5656849843;0.1771633331;0.3162730725;0.49;0.6;0.75;0.5;0.36;0.6;1;3;1;3
0.2924136919;0.2754474852;0.2199471721;0.16;0.3;0.39;0.5;0.68;0.3;2;4;1;3
0.0743084791;0.1309962256;0.1838619887;0.23;0.4;0.19;0.7;0.29;0.4;1;3;4;2
0.3159570355;0.1189172902;0.3304619902;0.41;0.5;0.16;0.6;0.18;0.7;3;2;2;1
0.5575392115;0.1403917731;0.2114778980;0.53;0.6;0.74;0.6;0.26;0.3;2;3;3;2
0.3697908468;0.2376022837;0.1829618118;0.32;0.7;0.91;0.6;0.40;0.6;1;3;3;4
0.1281030663;0.1523727792;0.2522093405;0.90;0.4;0.46;0.5;0.93;0.5;3;4;1;1
0.4015731140;0.1961733423;0.2928400154;0.56;0.8;0.39;0.3;0.92;0.5;2;1;4;4
0.3352514090;0.1255977690;0.2001334671;0.52;0.7;0.87;0.8;0.55;0.7;2;4;4;2
0.4445198367;0.1195355415;0.2145677656;0.79;0.5;0.92;0.7;0.51;0.7;1;3;4;1
0.1637813643;0.2615581553;0.0824944353;0.46;0.7;0.67;0.4;0.45;0.5;4;3;4;4
0.2489581376;0.2464519292;0.1180558411;0.47;0.8;0.18;0.7;0.22;0.5;3;3;2;2
0.5529317477;0.1263528940;0.1472774281;0.18;0.3;0.21;0.8;0.36;0.7;3;1;4;1
0.0883854338;0.1808372942;0.1560422429;0.94;0.3;0.46;0.7;0.50;0.8;4;3;2;4
0.4641277894;0.1632279009;0.1854458997;0.19;0.4;0.32;0.7;0.97;0.4;3;1;1;4
0.2301500271;0.1755413272;0.2704749941;0.60;0.7;0.79;0.3;0.52;0.8;1;1;2;2
0.4772279382;0.1750194063;0.1136837520;0.43;0.6;0.94;0.5;0.71;0.4;4;3;3;4
0.4045823326;0.2766223807;0.2210177260;0.43;0.6;0.37;0.5;0.31;0.3;1;2;2;1
0.4786978630;0.2304805685;0.1729298499;0.62;0.4;0.42;0.7;0.28;0.5;4;1;2;2
0.2775806060;0.1716008882;0.2012382979;0.38;0.4;0.72;0.6;0.68;0.5;1;1;3;4
0.4609445767;0.2835439256;0.1496617504;0.22;0.6;0.69;0.3;0.82;0.5;1;3;4;4
0.5218090823;0.1925973781;0.2803634411;0.77;0.5;0.65;0.5;0.33;0.4;1;2;3;2
0.5201929356;0.2093873920;0.0870564981;0.32;0.4;0.32;0.3;0.22;0.5;2;1;3;1
0.3450553765;0.2438031758;0.2412696272;0.52;0.7;0.33;0.7;0.57;0.7;4;2;1;1
0.1578774040;0.1985034966;0.0799012755;0.61;0.8;0.59;0.6;0.62;0.6;3;1;1;2
0.0840973748;0.2607494300;0.3139901313;0.14;0.4;0.88;0.7;0.11;0.6;2;3;4;3
0.3160996053;0.2140783177;0.1303523101;0.83;0.3;0.16;0.8;0.68;0.5;3;4;2;4
0.2447211675;0.1744032070;0.2197324795;0.20;0.7;0.45;0.7;0.36;0.7;1;3;4;3
0.4525486822;0.1541281246;0.2252392028;0.33;0.7;0.32;0.4;0.37;0.8;1;1;4;3
0.4927096317;0.1167555876;0.2520472906;0.73;0.3;0.37;0.6;0.31;0.7;4;2;1;1
0.1590894894;0.2240487360;0.2068778821;0.48;0.8;0.88;0.7;0.24;0.6;2;3;2;3
0.4848859408;0.2431748357;0.1418094744;0.87;0.4;0.63;0.3;0.11;0.3;1;3;1;3
0.1960825321;0.1349412850;0.3046812090;0.65;0.7;0.13;0.7;0.65;0.5;3;3;4;1
0.3918783264;0.2271644151;0.3318944634;0.48;0.5;0.67;0.3;0.52;0.7;1;3;2;4
0.2871777704;0.1087279240;0.1401484775;0.88;0.4;0.55;0.4;0.30;0.4;3;3;3;2
0.3592717567;0.1269974649;0.3219708206;0.78;0.4;0.30;0.6;0.40;0.6;3;3;1;4
0.4794648544;0.2173780981;0.0889723570;0.47;0.3;0.22;0.3;0.43;0.3;1;1;3;4
0.2101882737;0.2130814939;0.3216613879;0.69;0.6;0.58;0.4;0.18;0.6;3;3;3;2
0.2203519350;0.1146065046;0.0867081077;0.20;0.7;0.43;0.8;0.32;0.8;4;4;2;4
0.1530689963;0.1129500179;0.1458050983;0.53;0.5;0.59;0.3;0.24;0.8;1;4;1;3
0.3553202809;0.2745975232;0.2235954333;0.13;0.6;0.77;0.5;0.95;0.4;4;4;4;3
0.5678811397;0.2281553749;0.1198104582;0.81;0.3;0.75;0.7;0.58;0.7;2;1;1;1
0.2506237656;0.1595693148;0.3574582997;0.29;0.6;0.35;0.5;0.66;0.5;2;3;1;4
0.4122553997;0.2219699094;0.2639895290;0.78;0.5;0.45;0.8;0.49;0.3;2;2;1;4
0.3969391230;0.1743927512;0.0839857036;0.27;0.7;0.97;0.6;0.32;0.8;2;4;2;1
0.0640212388;0.2178658493;0.2804413089;0.97;0.8;0.83;0.6;0.72;0.4;2;1;2;3
0.3141999522;0.2189981541;0.3073788005;0.81;0.8;0.34;0.8;0.90;0.4;4;3;3;2
0.5381013148;0.1292353742;0.1851078534;0.31;0.5;0.86;0.4;0.47;0.6;4;2;4;4
0.2640629608;0.2811090619;0.0872519267;0.29;0.5;0.42;0.5;0.75;0.8;2;4;3;2
0.4216105111;0.2561838327;0.2066879324;0.24;0.7;0.32;0.6;0.95;0.4;1;3;2;1
0.3141977389;0.1614498025;0.3062788719;0.55;0.3;0.56;0.7;0.31;0.4;4;2;1;4
0.3170185858;0.1429017229;0.1675613384;0.12;0.6;0.62;0.7;0.54;0.5;1;4;3;1
0.1033624246;0.1879746060;0.3427750500;0.97;0.4;0.32;0.4;0.74;0.3;1;3;2;4
0.3831806728;0.2019675166;0.1567872084;0.18;0.5;0.27;0.4;0.10;0.7;4;1;4;3
0.5452473525;0.2458127041;0.2829631445;0.39;0.6;0.54;0.7;0.32;0.3;3;3;1;2
0.1627776350;0.1445323580;0.1734198622;0.51;0.4;0.66;0.5;0.37;0.6;2;2;2;4
0.2398728893;0.2669295854;0.1522615975;0.14;0.3;0.66;0.6;0.53;0.4;2;3;1;4
0.1068145764;0.2363683001;0.1174082644;0.87;0.5;0.51;0.4;0.72;0.5;4;1;3;3
0.5614520201;0.1749675204;0.1894584650;0.26;0.4;0.47;0.4;0.54;0.4;3;4;4;1
0.3964769213;0.1571852568;0.3039540643;0.23;0.3;0.68;0.7;0.14;0.6;1;2;1;3
0.4129555686;0.2768292086;0.3306006545;0.81;0.4;0.57;0.7;0.92;0.3;3;4;4;3
0.5593765910;0.2249961252;0.2227879289;0.39;0.8;0.95;0.6;0.72;0.8;4;4;1;2
0.4165271190;0.2199734153;0.2220239556;0.33;0.7;0.16;0.5;0.77;0.8;1;3;3;4
0.0902081254;0.2279609632;0.3545675959;0.27;0.3;0.11;0.3;0.74;0.6;4;3;3;3
0.3962132904;0.2708862660;0.1779599528;0.37;0.3;0.72;0.4;0.72;0.7;4;4;3;1
0.2460526390;0.2708571889;0.2571736220;0.36;0.5;0.42;0.8;0.37;0.3;2;1;3;4
0.2801748677;0.2478233298;0.3117771889;0.23;0.5;0.72;0.6;0.23;0.6;2;4;4;3
0.4540980998;0.1766535917;0.2751284198;0.46;0.5;0.47;0.4;0.13;0.3;1;2;3;3
